WP, 16, 2020100418, 01, CARQ,   0, 225N, 1392E,  25,  998, XX,  34, NEQ,    0,    0,    0,    0, 1006,  230, 110,   0,   0,   W,   0,   X, 300,   2,    SIXTEEN, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP162020, JTWC, NCEP_TCVITALS, 
WP, 16, 2020100418, 01, CARQ,   0, 225N, 1392E,  25,  998, XX,  50, NEQ,    0,    0,    0,    0, 1006,  230, 110,   0,   0,   W,   0,   X, 300,   2,    SIXTEEN, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP162020, JTWC, NCEP_TCVITALS, 
WP, 16, 2020100418, 01, CARQ,   0, 225N, 1392E,  25,  998, XX,  64, NEQ,    0,    0,    0,    0, 1006,  230, 110,   0,   0,   W,   0,   X, 300,   2,    SIXTEEN, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP162020, JTWC, NCEP_TCVITALS, 
WP, 16, 2020100418, 03, AC00, 000, 222N, 1390E,  27,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP23, 114, 305N, 1435E,  42, 1004, XX,  34, NEQ, 0170, 0000, 0000, 0179
WP, 16, 2020100418, 03, AP23, 120, 299N, 1426E,  36, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0111
WP, 16, 2020100418, 03, AP23, 126, 294N, 1417E,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP23, 132, 290N, 1413E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP23, 138, 285N, 1408E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP23, 144, 285N, 1404E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP23, 150, 284N, 1402E,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP23, 156, 284N, 1398E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP23, 162, 284N, 1396E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP23, 168, 283N, 1395E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP23, 174, 286N, 1400E,  16, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP23, 180, 288N, 1406E,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP23, 186, 294N, 1418E,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP23, 192, 311N, 1424E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP24, 000, 224N, 1391E,  31,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP24, 006, 222N, 1388E,  31,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP24, 012, 232N, 1397E,  44,  992, XX,  34, NEQ, 0074, 0082, 0113, 0000
WP, 16, 2020100418, 03, AP24, 018, 239N, 1395E,  41,  992, XX,  34, NEQ, 0283, 0251, 0149, 0000
WP, 16, 2020100418, 03, AP24, 024, 241N, 1399E,  49,  988, XX,  34, NEQ, 0184, 0158, 0071, 0000
WP, 16, 2020100418, 03, AP24, 030, 249N, 1399E,  53,  989, XX,  34, NEQ, 0194, 0196, 0135, 0258
WP, 16, 2020100418, 03, AP24, 030, 249N, 1399E,  53,  989, XX,  50, NEQ, 0059, 0102, 0000, 0000
WP, 16, 2020100418, 03, AP24, 036, 256N, 1403E,  55,  987, XX,  34, NEQ, 0191, 0234, 0157, 0211
WP, 16, 2020100418, 03, AP24, 036, 256N, 1403E,  55,  987, XX,  50, NEQ, 0078, 0115, 0000, 0000
WP, 16, 2020100418, 03, AP24, 042, 264N, 1405E,  53,  989, XX,  34, NEQ, 0191, 0207, 0118, 0000
WP, 16, 2020100418, 03, AP24, 042, 264N, 1405E,  53,  989, XX,  50, NEQ, 0114, 0111, 0000, 0000
WP, 16, 2020100418, 03, AP24, 048, 269N, 1400E,  50,  989, XX,  34, NEQ, 0160, 0174, 0000, 0228
WP, 16, 2020100418, 03, AP24, 054, 277N, 1393E,  53,  991, XX,  34, NEQ, 0226, 0189, 0124, 0237
WP, 16, 2020100418, 03, AP24, 054, 277N, 1393E,  53,  991, XX,  50, NEQ, 0091, 0100, 0000, 0000
WP, 16, 2020100418, 03, AP24, 060, 284N, 1385E,  56,  987, XX,  34, NEQ, 0260, 0223, 0188, 0252
WP, 16, 2020100418, 03, AP24, 060, 284N, 1385E,  56,  987, XX,  50, NEQ, 0087, 0116, 0000, 0000
WP, 16, 2020100418, 03, AP24, 066, 291N, 1381E,  53,  985, XX,  34, NEQ, 0306, 0231, 0169, 0297
WP, 16, 2020100418, 03, AP24, 066, 291N, 1381E,  53,  985, XX,  50, NEQ, 0078, 0079, 0000, 0062
WP, 16, 2020100418, 03, AP24, 072, 304N, 1384E,  59,  979, XX,  34, NEQ, 0257, 0198, 0201, 0253
WP, 16, 2020100418, 03, AP24, 072, 304N, 1384E,  59,  979, XX,  50, NEQ, 0064, 0080, 0000, 0130
WP, 16, 2020100418, 03, AP24, 078, 317N, 1393E,  86,  979, XX,  34, NEQ, 0257, 0218, 0280, 0256
WP, 16, 2020100418, 03, AP24, 078, 317N, 1393E,  86,  979, XX,  50, NEQ, 0152, 0099, 0138, 0139
WP, 16, 2020100418, 03, AP24, 078, 317N, 1393E,  86,  979, XX,  64, NEQ, 0081, 0000, 0080, 0080
WP, 16, 2020100418, 03, AP24, 084, 332N, 1413E,  91,  979, XX,  34, NEQ, 0269, 0255, 0396, 0197
WP, 16, 2020100418, 03, AP24, 084, 332N, 1413E,  91,  979, XX,  50, NEQ, 0155, 0123, 0224, 0122
WP, 16, 2020100418, 03, AP24, 084, 332N, 1413E,  91,  979, XX,  64, NEQ, 0098, 0077, 0142, 0084
WP, 16, 2020100418, 03, AP24, 090, 341N, 1437E,  76,  987, XX,  34, NEQ, 0258, 0223, 0311, 0213
WP, 16, 2020100418, 03, AP24, 090, 341N, 1437E,  76,  987, XX,  50, NEQ, 0149, 0130, 0152, 0146
WP, 16, 2020100418, 03, AP24, 090, 341N, 1437E,  76,  987, XX,  64, NEQ, 0000, 0000, 0106, 0051
WP, 16, 2020100418, 03, AP24, 096, 354N, 1469E,  64,  989, XX,  34, NEQ, 0212, 0208, 0417, 0265
WP, 16, 2020100418, 03, AP24, 096, 354N, 1469E,  64,  989, XX,  50, NEQ, 0066, 0117, 0109, 0093
WP, 16, 2020100418, 03, AP24, 096, 354N, 1469E,  64,  989, XX,  64, NEQ, 0000, 0000, 0000, 0022
WP, 16, 2020100418, 03, AP24, 102, 370N, 1502E,  75,  995, XX,  34, NEQ, 0337, 0214, 0259, 0251
WP, 16, 2020100418, 03, AP24, 102, 370N, 1502E,  75,  995, XX,  50, NEQ, 0129, 0000, 0119, 0065
WP, 16, 2020100418, 03, AP24, 102, 370N, 1502E,  75,  995, XX,  64, NEQ, 0000, 0000, 0060, 0026
WP, 16, 2020100418, 03, AP24, 108, 392N, 1540E,  68,  996, XX,  34, NEQ, 0283, 0212, 0269, 0214
WP, 16, 2020100418, 03, AP24, 108, 392N, 1540E,  68,  996, XX,  50, NEQ, 0000, 0000, 0132, 0081
WP, 16, 2020100418, 03, AP24, 108, 392N, 1540E,  68,  996, XX,  64, NEQ, 0000, 0000, 0015, 0021
WP, 16, 2020100418, 03, AP25, 000, 221N, 1392E,  34,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP25, 006, 231N, 1399E,  41,  998, XX,  34, NEQ, 0000, 0098, 0000, 0000
WP, 16, 2020100418, 03, AP25, 012, 241N, 1400E,  33,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP25, 018, 244N, 1399E,  34,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP25, 024, 242N, 1399E,  39,  993, XX,  34, NEQ, 0117, 0124, 0000, 0000
WP, 16, 2020100418, 03, AP25, 030, 247N, 1402E,  47,  995, XX,  34, NEQ, 0129, 0142, 0000, 0000
WP, 16, 2020100418, 03, AP25, 036, 249N, 1399E,  45,  993, XX,  34, NEQ, 0133, 0148, 0000, 0133
WP, 16, 2020100418, 03, AP25, 042, 252N, 1399E,  48,  992, XX,  34, NEQ, 0103, 0146, 0103, 0128
WP, 16, 2020100418, 03, AP25, 048, 251N, 1391E,  56,  988, XX,  34, NEQ, 0167, 0142, 0096, 0184
WP, 16, 2020100418, 03, AP25, 048, 251N, 1391E,  56,  988, XX,  50, NEQ, 0053, 0058, 0000, 0000
WP, 16, 2020100418, 03, AP25, 054, 254N, 1379E,  62,  988, XX,  34, NEQ, 0157, 0128, 0104, 0251
WP, 16, 2020100418, 03, AP25, 054, 254N, 1379E,  62,  988, XX,  50, NEQ, 0089, 0073, 0000, 0000
WP, 16, 2020100418, 03, AP25, 060, 257N, 1366E,  63,  983, XX,  34, NEQ, 0137, 0159, 0090, 0206
WP, 16, 2020100418, 03, AP25, 060, 257N, 1366E,  63,  983, XX,  50, NEQ, 0071, 0089, 0000, 0063
WP, 16, 2020100418, 03, AP25, 066, 257N, 1354E,  59,  982, XX,  34, NEQ, 0126, 0161, 0106, 0211
WP, 16, 2020100418, 03, AP25, 066, 257N, 1354E,  59,  982, XX,  50, NEQ, 0071, 0073, 0000, 0056
WP, 16, 2020100418, 03, AP25, 072, 260N, 1344E,  71,  974, XX,  34, NEQ, 0141, 0170, 0158, 0261
WP, 16, 2020100418, 03, AP25, 072, 260N, 1344E,  71,  974, XX,  50, NEQ, 0065, 0089, 0045, 0063
WP, 16, 2020100418, 03, AP25, 072, 260N, 1344E,  71,  974, XX,  64, NEQ, 0048, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP25, 078, 262N, 1340E,  62,  975, XX,  34, NEQ, 0562, 0197, 0086, 0349
WP, 16, 2020100418, 03, AP25, 078, 262N, 1340E,  62,  975, XX,  50, NEQ, 0089, 0093, 0055, 0059
WP, 16, 2020100418, 03, AP25, 084, 266N, 1338E,  68,  971, XX,  34, NEQ, 0556, 0175, 0101, 0326
WP, 16, 2020100418, 03, AP25, 084, 266N, 1338E,  68,  971, XX,  50, NEQ, 0096, 0091, 0053, 0065
WP, 16, 2020100418, 03, AP25, 084, 266N, 1338E,  68,  971, XX,  64, NEQ, 0000, 0038, 0000, 0000
WP, 16, 2020100418, 03, AP25, 090, 268N, 1332E,  69,  970, XX,  34, NEQ, 0554, 0184, 0254, 0313
WP, 16, 2020100418, 03, AP25, 090, 268N, 1332E,  69,  970, XX,  50, NEQ, 0252, 0100, 0070, 0195
WP, 16, 2020100418, 03, AP25, 090, 268N, 1332E,  69,  970, XX,  64, NEQ, 0053, 0000, 0000, 0058
WP, 16, 2020100418, 03, AP25, 096, 269N, 1326E,  67,  968, XX,  34, NEQ, 0416, 0193, 0193, 0281
WP, 16, 2020100418, 03, AP25, 096, 269N, 1326E,  67,  968, XX,  50, NEQ, 0097, 0069, 0063, 0108
WP, 16, 2020100418, 03, AP25, 096, 269N, 1326E,  67,  968, XX,  64, NEQ, 0051, 0000, 0000, 0052
WP, 16, 2020100418, 03, AP25, 102, 275N, 1321E,  71,  969, XX,  34, NEQ, 0392, 0211, 0118, 0242
WP, 16, 2020100418, 03, AP25, 102, 275N, 1321E,  71,  969, XX,  50, NEQ, 0092, 0085, 0061, 0100
WP, 16, 2020100418, 03, AP25, 102, 275N, 1321E,  71,  969, XX,  64, NEQ, 0062, 0057, 0000, 0047
WP, 16, 2020100418, 03, AP25, 108, 283N, 1317E,  66,  970, XX,  34, NEQ, 0282, 0201, 0224, 0209
WP, 16, 2020100418, 03, AP25, 108, 283N, 1317E,  66,  970, XX,  50, NEQ, 0141, 0097, 0063, 0135
WP, 16, 2020100418, 03, AP25, 108, 283N, 1317E,  66,  970, XX,  64, NEQ, 0046, 0046, 0000, 0000
WP, 16, 2020100418, 03, AP25, 114, 291N, 1315E,  69,  969, XX,  34, NEQ, 0308, 0195, 0139, 0160
WP, 16, 2020100418, 03, AP25, 114, 291N, 1315E,  69,  969, XX,  50, NEQ, 0083, 0089, 0081, 0100
WP, 16, 2020100418, 03, AP25, 114, 291N, 1315E,  69,  969, XX,  64, NEQ, 0000, 0061, 0000, 0058
WP, 16, 2020100418, 03, AP25, 120, 299N, 1316E,  69,  966, XX,  34, NEQ, 0236, 0215, 0139, 0207
WP, 16, 2020100418, 03, AP25, 120, 299N, 1316E,  69,  966, XX,  50, NEQ, 0099, 0084, 0087, 0078
WP, 16, 2020100418, 03, AP25, 120, 299N, 1316E,  69,  966, XX,  64, NEQ, 0055, 0063, 0058, 0049
WP, 16, 2020100418, 03, AP25, 126, 309N, 1324E,  74,  967, XX,  34, NEQ, 0187, 0170, 0129, 0214
WP, 16, 2020100418, 03, AP25, 126, 309N, 1324E,  74,  967, XX,  50, NEQ, 0090, 0088, 0073, 0057
WP, 16, 2020100418, 03, AP25, 126, 309N, 1324E,  74,  967, XX,  64, NEQ, 0059, 0062, 0000, 0042
WP, 16, 2020100418, 03, AP25, 132, 321N, 1333E,  73,  965, XX,  34, NEQ, 0254, 0189, 0244, 0273
WP, 16, 2020100418, 03, AP25, 132, 321N, 1333E,  73,  965, XX,  50, NEQ, 0092, 0096, 0071, 0048
WP, 16, 2020100418, 03, AP25, 132, 321N, 1333E,  73,  965, XX,  64, NEQ, 0044, 0061, 0041, 0000
WP, 16, 2020100418, 03, AP25, 138, 334N, 1347E,  64,  973, XX,  34, NEQ, 0168, 0177, 0124, 0250
WP, 16, 2020100418, 03, AP25, 138, 334N, 1347E,  64,  973, XX,  50, NEQ, 0044, 0087, 0054, 0067
WP, 16, 2020100418, 03, AP25, 144, 350N, 1365E,  55,  979, XX,  34, NEQ, 0159, 0207, 0122, 0103
WP, 16, 2020100418, 03, AP25, 144, 350N, 1365E,  55,  979, XX,  50, NEQ, 0000, 0074, 0000, 0000
WP, 16, 2020100418, 03, AP25, 150, 371N, 1394E,  44,  991, XX,  34, NEQ, 0319, 0224, 0000, 0123
WP, 16, 2020100418, 03, AP25, 156, 385N, 1416E,  49,  987, XX,  34, NEQ, 0311, 0311, 0037, 0178
WP, 16, 2020100418, 03, AP25, 156, 385N, 1416E,  49,  987, XX,  50, NEQ, 0187, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP25, 162, 391N, 1440E,  60,  986, XX,  34, NEQ, 0443, 0535, 0164, 0179
WP, 16, 2020100418, 03, AP25, 162, 391N, 1440E,  60,  986, XX,  50, NEQ, 0148, 0100, 0109, 0087
WP, 16, 2020100418, 03, AP25, 168, 404N, 1470E,  61,  981, XX,  34, NEQ, 0411, 0454, 0273, 0186
WP, 16, 2020100418, 03, AP25, 168, 404N, 1470E,  61,  981, XX,  50, NEQ, 0185, 0000, 0147, 0100
WP, 16, 2020100418, 03, AP25, 174, 411N, 1497E,  53,  981, XX,  34, NEQ, 0423, 0503, 0255, 0234
WP, 16, 2020100418, 03, AP25, 174, 411N, 1497E,  53,  981, XX,  50, NEQ, 0152, 0000, 0142, 0121
WP, 16, 2020100418, 03, AP25, 180, 422N, 1523E,  58,  980, XX,  34, NEQ, 0432, 0563, 0315, 0233
WP, 16, 2020100418, 03, AP25, 180, 422N, 1523E,  58,  980, XX,  50, NEQ, 0235, 0000, 0204, 0163
WP, 16, 2020100418, 03, AP25, 186, 420N, 1552E,  59,  985, XX,  34, NEQ, 0424, 0566, 0298, 0282
WP, 16, 2020100418, 03, AP25, 186, 420N, 1552E,  59,  985, XX,  50, NEQ, 0270, 0261, 0000, 0152
WP, 16, 2020100418, 03, AP25, 192, 425N, 1592E,  55,  989, XX,  34, NEQ, 0370, 0453, 0261, 0305
WP, 16, 2020100418, 03, AP25, 192, 425N, 1592E,  55,  989, XX,  50, NEQ, 0262, 0245, 0000, 0091
WP, 16, 2020100418, 03, AP26, 000, 219N, 1391E,  35,  996, XX,  34, NEQ, 0000, 0000, 0055, 0000
WP, 16, 2020100418, 03, AP26, 006, 225N, 1396E,  44,  995, XX,  34, NEQ, 0058, 0094, 0096, 0061
WP, 16, 2020100418, 03, AP26, 012, 237N, 1391E,  46,  989, XX,  34, NEQ, 0104, 0172, 0135, 0076
WP, 16, 2020100418, 03, AP26, 018, 237N, 1392E,  47,  992, XX,  34, NEQ, 0166, 0131, 0000, 0108
WP, 16, 2020100418, 03, AP26, 024, 244N, 1391E,  46,  989, XX,  34, NEQ, 0158, 0167, 0060, 0099
WP, 16, 2020100418, 03, AP26, 030, 247N, 1386E,  42,  992, XX,  34, NEQ, 0189, 0199, 0000, 0100
WP, 16, 2020100418, 03, AP26, 036, 247N, 1385E,  40,  990, XX,  34, NEQ, 0119, 0144, 0110, 0160
WP, 16, 2020100418, 03, AP26, 042, 242N, 1380E,  39,  992, XX,  34, NEQ, 0156, 0153, 0086, 0119
WP, 16, 2020100418, 03, AP26, 048, 241N, 1375E,  56,  987, XX,  34, NEQ, 0169, 0168, 0112, 0123
WP, 16, 2020100418, 03, AP26, 048, 241N, 1375E,  56,  987, XX,  50, NEQ, 0063, 0066, 0000, 0000
WP, 16, 2020100418, 03, AP26, 054, 245N, 1365E,  63,  987, XX,  34, NEQ, 0173, 0168, 0101, 0106
WP, 16, 2020100418, 03, AP26, 054, 245N, 1365E,  63,  987, XX,  50, NEQ, 0075, 0079, 0000, 0088
WP, 16, 2020100418, 03, AP26, 060, 249N, 1354E,  66,  980, XX,  34, NEQ, 0142, 0142, 0091, 0314
WP, 16, 2020100418, 03, AP26, 060, 249N, 1354E,  66,  980, XX,  50, NEQ, 0068, 0082, 0000, 0052
WP, 16, 2020100418, 03, AP26, 060, 249N, 1354E,  66,  980, XX,  64, NEQ, 0052, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP26, 066, 253N, 1341E,  65,  980, XX,  34, NEQ, 0135, 0174, 0068, 0316
WP, 16, 2020100418, 03, AP26, 066, 253N, 1341E,  65,  980, XX,  50, NEQ, 0078, 0078, 0000, 0056
WP, 16, 2020100418, 03, AP26, 066, 253N, 1341E,  65,  980, XX,  64, NEQ, 0049, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP26, 072, 254N, 1330E,  65,  974, XX,  34, NEQ, 0162, 0184, 0073, 0250
WP, 16, 2020100418, 03, AP26, 072, 254N, 1330E,  65,  974, XX,  50, NEQ, 0081, 0099, 0044, 0046
WP, 16, 2020100418, 03, AP26, 072, 254N, 1330E,  65,  974, XX,  64, NEQ, 0054, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP26, 078, 255N, 1324E,  64,  973, XX,  34, NEQ, 0242, 0185, 0074, 0340
WP, 16, 2020100418, 03, AP26, 078, 255N, 1324E,  64,  973, XX,  50, NEQ, 0091, 0091, 0047, 0050
WP, 16, 2020100418, 03, AP26, 078, 255N, 1324E,  64,  973, XX,  64, NEQ, 0045, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP26, 084, 257N, 1322E,  60,  973, XX,  34, NEQ, 0564, 0186, 0200, 0324
WP, 16, 2020100418, 03, AP26, 084, 257N, 1322E,  60,  973, XX,  50, NEQ, 0102, 0099, 0049, 0055
WP, 16, 2020100418, 03, AP26, 090, 259N, 1320E,  70,  971, XX,  34, NEQ, 0563, 0187, 0244, 0316
WP, 16, 2020100418, 03, AP26, 090, 259N, 1320E,  70,  971, XX,  50, NEQ, 0091, 0086, 0049, 0052
WP, 16, 2020100418, 03, AP26, 090, 259N, 1320E,  70,  971, XX,  64, NEQ, 0052, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP26, 096, 262N, 1314E,  66,  971, XX,  34, NEQ, 0547, 0208, 0139, 0288
WP, 16, 2020100418, 03, AP26, 096, 262N, 1314E,  66,  971, XX,  50, NEQ, 0100, 0096, 0052, 0108
WP, 16, 2020100418, 03, AP26, 096, 262N, 1314E,  66,  971, XX,  64, NEQ, 0057, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP26, 102, 266N, 1308E,  66,  974, XX,  34, NEQ, 0314, 0186, 0129, 0263
WP, 16, 2020100418, 03, AP26, 102, 266N, 1308E,  66,  974, XX,  50, NEQ, 0082, 0066, 0000, 0070
WP, 16, 2020100418, 03, AP26, 102, 266N, 1308E,  66,  974, XX,  64, NEQ, 0050, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP26, 108, 270N, 1302E,  62,  971, XX,  34, NEQ, 0243, 0180, 0234, 0249
WP, 16, 2020100418, 03, AP26, 108, 270N, 1302E,  62,  971, XX,  50, NEQ, 0092, 0052, 0049, 0070
WP, 16, 2020100418, 03, AP26, 114, 273N, 1295E,  75,  968, XX,  34, NEQ, 0235, 0220, 0192, 0230
WP, 16, 2020100418, 03, AP26, 114, 273N, 1295E,  75,  968, XX,  50, NEQ, 0108, 0089, 0060, 0107
WP, 16, 2020100418, 03, AP26, 114, 273N, 1295E,  75,  968, XX,  64, NEQ, 0066, 0000, 0000, 0053
WP, 16, 2020100418, 03, AP26, 120, 273N, 1286E,  76,  966, XX,  34, NEQ, 0233, 0223, 0177, 0200
WP, 16, 2020100418, 03, AP26, 120, 273N, 1286E,  76,  966, XX,  50, NEQ, 0108, 0103, 0068, 0101
WP, 16, 2020100418, 03, AP26, 120, 273N, 1286E,  76,  966, XX,  64, NEQ, 0063, 0000, 0000, 0056
WP, 16, 2020100418, 03, AP26, 126, 274N, 1283E,  77,  968, XX,  34, NEQ, 0204, 0202, 0183, 0209
WP, 16, 2020100418, 03, AP26, 126, 274N, 1283E,  77,  968, XX,  50, NEQ, 0102, 0099, 0080, 0086
WP, 16, 2020100418, 03, AP26, 126, 274N, 1283E,  77,  968, XX,  64, NEQ, 0072, 0052, 0000, 0000
WP, 16, 2020100418, 03, AP26, 132, 277N, 1280E,  71,  966, XX,  34, NEQ, 0193, 0187, 0243, 0239
WP, 16, 2020100418, 03, AP26, 132, 277N, 1280E,  71,  966, XX,  50, NEQ, 0109, 0110, 0094, 0086
WP, 16, 2020100418, 03, AP26, 132, 277N, 1280E,  71,  966, XX,  64, NEQ, 0065, 0068, 0000, 0056
WP, 16, 2020100418, 03, AP26, 138, 279N, 1277E,  70,  969, XX,  34, NEQ, 0189, 0185, 0228, 0221
WP, 16, 2020100418, 03, AP26, 138, 279N, 1277E,  70,  969, XX,  50, NEQ, 0108, 0083, 0079, 0092
WP, 16, 2020100418, 03, AP26, 138, 279N, 1277E,  70,  969, XX,  64, NEQ, 0070, 0050, 0000, 0069
WP, 16, 2020100418, 03, AP26, 144, 282N, 1276E,  68,  970, XX,  34, NEQ, 0180, 0187, 0248, 0172
WP, 16, 2020100418, 03, AP26, 144, 282N, 1276E,  68,  970, XX,  50, NEQ, 0104, 0101, 0082, 0075
WP, 16, 2020100418, 03, AP26, 144, 282N, 1276E,  68,  970, XX,  64, NEQ, 0063, 0000, 0000, 0055
WP, 16, 2020100418, 03, AP26, 150, 286N, 1276E,  70,  970, XX,  34, NEQ, 0161, 0182, 0255, 0167
WP, 16, 2020100418, 03, AP26, 150, 286N, 1276E,  70,  970, XX,  50, NEQ, 0109, 0105, 0078, 0074
WP, 16, 2020100418, 03, AP26, 150, 286N, 1276E,  70,  970, XX,  64, NEQ, 0073, 0060, 0000, 0059
WP, 16, 2020100418, 03, AP26, 156, 292N, 1277E,  70,  968, XX,  34, NEQ, 0172, 0186, 0245, 0145
WP, 16, 2020100418, 03, AP26, 156, 292N, 1277E,  70,  968, XX,  50, NEQ, 0096, 0094, 0078, 0071
WP, 16, 2020100418, 03, AP26, 156, 292N, 1277E,  70,  968, XX,  64, NEQ, 0051, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP26, 162, 299N, 1281E,  71,  969, XX,  34, NEQ, 0177, 0179, 0141, 0140
WP, 16, 2020100418, 03, AP26, 162, 299N, 1281E,  71,  969, XX,  50, NEQ, 0101, 0083, 0070, 0074
WP, 16, 2020100418, 03, AP26, 162, 299N, 1281E,  71,  969, XX,  64, NEQ, 0059, 0054, 0000, 0000
WP, 16, 2020100418, 03, AP26, 168, 309N, 1285E,  70,  964, XX,  34, NEQ, 0156, 0200, 0164, 0132
WP, 16, 2020100418, 03, AP26, 168, 309N, 1285E,  70,  964, XX,  50, NEQ, 0104, 0097, 0078, 0070
WP, 16, 2020100418, 03, AP26, 168, 309N, 1285E,  70,  964, XX,  64, NEQ, 0063, 0062, 0063, 0055
WP, 16, 2020100418, 03, AP26, 174, 323N, 1298E,  64,  969, XX,  34, NEQ, 0165, 0196, 0140, 0126
WP, 16, 2020100418, 03, AP26, 174, 323N, 1298E,  64,  969, XX,  50, NEQ, 0000, 0086, 0079, 0079
WP, 16, 2020100418, 03, AP26, 174, 323N, 1298E,  64,  969, XX,  64, NEQ, 0000, 0000, 0048, 0000
WP, 16, 2020100418, 03, AP26, 180, 343N, 1318E,  57,  974, XX,  34, NEQ, 0136, 0195, 0095, 0098
WP, 16, 2020100418, 03, AP26, 180, 343N, 1318E,  57,  974, XX,  50, NEQ, 0000, 0061, 0000, 0060
WP, 16, 2020100418, 03, AP26, 186, 369N, 1349E,  58,  981, XX,  34, NEQ, 0086, 0203, 0105, 0066
WP, 16, 2020100418, 03, AP26, 186, 369N, 1349E,  58,  981, XX,  50, NEQ, 0000, 0050, 0069, 0000
WP, 16, 2020100418, 03, AP26, 192, 403N, 1390E,  58,  983, XX,  34, NEQ, 0302, 0259, 0177, 0000
WP, 16, 2020100418, 03, AP26, 192, 403N, 1390E,  58,  983, XX,  50, NEQ, 0139, 0113, 0111, 0000
WP, 16, 2020100418, 03, AP27, 000, 225N, 1389E,  29,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2020100418, 03, AP27, 006, 220N, 1389E,  44,  991, XX,  34, NEQ, 0037, 0069, 0052, 0051
WP, 16, 2020100418, 03, AP27, 012, 227N, 1393E,  49,  985, XX,  34, NEQ, 0070, 0112, 0107, 0000
WP, 16, 2020100418, 03, AP27, 018, 231N, 1393E,  58,  982, XX,  34, NEQ, 0105, 0110, 0101, 0051
WP, 16, 2020100418, 03, AP27, 018, 231N, 1393E,  58,  982, XX,  50, NEQ, 0043, 0054, 0000, 0000
WP, 16, 2020100418, 03, AP27, 024, 239N, 1391E,  58,  976, XX,  34, NEQ, 0145, 0160, 0145, 0080
WP, 16, 2020100418, 03, AP27, 024, 239N, 1391E,  58,  976, XX,  50, NEQ, 0084, 0083, 0000, 0000
WP, 16, 2020100418, 03, AP27, 030, 246N, 1388E,  59,  977, XX,  34, NEQ, 0232, 0242, 0178, 0250
WP, 16, 2020100418, 03, AP27, 030, 246N, 1388E,  59,  977, XX,  50, NEQ, 0099, 0096, 0000, 0000
WP, 16, 2020100418, 03, AP27, 036, 252N, 1385E,  54,  973, XX,  34, NEQ, 0170, 0177, 0088, 0200
WP, 16, 2020100418, 03, AP27, 036, 252N, 1385E,  54,  973, XX,  50, NEQ, 0059, 0065, 0042, 0000
WP, 16, 2020100418, 03, AP27, 042, 256N, 1382E,  66,  965, XX,  34, NEQ, 0187, 0185, 0147, 0195
WP, 16, 2020100418, 03, AP27, 042, 256N, 1382E,  66,  965, XX,  50, NEQ, 0075, 0079, 0062, 0057
WP, 16, 2020100418, 03, AP27, 042, 256N, 1382E,  66,  965, XX,  64, NEQ, 0033, 0047, 0000, 0000
WP, 16, 2020100418, 03, AP27, 048, 263N, 1378E,  96,  954, XX,  34, NEQ, 0211, 0251, 0134, 0183
